behavior_id,user_id,post_id,action_type,action_weight,timestamp,dwell_time,time_period,location,device_type,scene,is_positive,source
b00006910,u_ext_00365,p_ext_001410,view,1,2026-03-13 17:01:57,65,下午,食堂区,tablet,午餐时间,1,expanded
b00029720,u_ext_00119,p_ext_000925,view,1,2026-03-13 17:08:57,42,下午,宿舍区,mobile,毕业季,1,expanded
b00027431,u_ext_00287,p_ext_000837,skip,-1,2026-03-13 17:08:57,8,下午,食堂区,pc,开学季,0,expanded
b00018585,dFkybnBuL2RzNm1XdDY2eGpJdk9nb2FTZUlpY25wMnZoNjVyckkyUHJiaTRmSnVqbHF2RWFvQzNyckdIaXJPc2dzMTRoSVdIZDY2SmlXSjI=,p_ext_001765,comment,3,2026-03-13 17:18:57,60,下午,教学区,tablet,毕业季,1,expanded
b00014578,u_ext_00193,p_ext_001145,skip,-1,2026-03-13 17:22:57,5,下午,校外,tablet,开学季,0,expanded
b00025588,u_ext_00407,p_ext_001167,skip,-1,2026-03-13 17:23:57,6,下午,教学区,pc,毕业季,0,expanded
b00009544,u_ext_00365,p_ext_000817,skip,-1,2026-03-13 17:23:57,6,下午,食堂区,tablet,毕业季,0,expanded
b00012778,dXFLSmlwYW5zNnlVa3FxM2xtVzRycGE0ZDIyT2VZeG9sMmlBb1psOG05N0RrSWh1Z2Flam9aV1UwTmlVcjZPdGk2aWhzSnQ1Z0hxRmlXSjI=,2101556932,view,1,2026-03-13 17:25:57,30,下午,教学区,pc,午餐时间,1,expanded
b00010698,u_ext_00497,2101572727,dislike,-2,2026-03-13 17:30:57,10,下午,校外,tablet,晚间学习,0,expanded
b00007121,u_ext_00190,p_ext_000790,skip,-1,2026-03-13 17:52:57,3,下午,教学区,mobile,开学季,0,expanded
b00015683,u_ext_00469,p_ext_000924,skip,-1,2026-03-13 17:57:57,2,下午,食堂区,mobile,晚间学习,0,expanded
b00024340,u_ext_00169,2101515525,skip,-1,2026-03-13 18:09:57,8,晚上,宿舍区,tablet,普通浏览,0,expanded
b00027045,u_ext_00407,p_ext_000573,skip,-1,2026-03-13 18:10:57,1,晚上,教学区,tablet,普通浏览,0,expanded
b00024296,u_ext_00187,p_ext_001202,skip,-1,2026-03-13 18:15:57,3,晚上,宿舍区,mobile,晚间学习,0,expanded
b00021710,u_ext_00340,p_ext_001890,view,1,2026-03-13 18:15:57,53,晚上,宿舍区,pc,晚间学习,1,expanded
b00029953,c3BDRWE1YmRzNmFXdDVqWmlxUE9nWWpQZUg2RmVKNktsNHQ4azRlUXg5YXpmYUtyaEttcmZaT1NxcGVFcjdSOGc3YWFnSTJjYjJtWHIySjI=,p_ext_000630,skip,-1,2026-03-13 18:21:57,1,晚上,教学区,pc,午餐时间,0,expanded
b00000068,dFg2QmZJdVZxMzJIMExLemduM1NucE9VbG91Q1laQ1JpM3Q0cW9xT21LbTdnS04vaU16VWE1Yk50cWVOWjhhS2xzK3FiSXljbW4yTnIySjI=,p_ext_001121,skip,-1,2026-03-13 18:27:57,6,晚上,教学区,pc,普通浏览,0,expanded
b00027285,u_ext_00491,p_ext_001130,skip,-1,2026-03-13 18:27:57,2,晚上,校外,tablet,毕业季,0,expanded
b00029790,u_ext_00349,p_ext_001622,skip,-1,2026-03-13 18:29:57,8,晚上,教学区,tablet,普通浏览,0,expanded
b00008375,u_ext_00201,p_ext_000408,skip,-1,2026-03-13 18:30:57,7,晚上,食堂区,pc,普通浏览,0,expanded
b00027518,u_ext_00128,p_ext_001534,skip,-1,2026-03-13 18:35:57,1,晚上,图书馆,mobile,毕业季,0,expanded
b00028096,dG9DanFaZlJ0bWFMcHJLV2dHZXdqSk9tZ0tpTFpJQ0VtR2VxcElTTno3N0RnSDJ0aGFxVnFIN1Fxc3lWZXM2R2hicUlySXVyaUkrSGlXSjI=,2101597153,skip,-1,2026-03-13 18:38:57,2,晚上,教学区,pc,毕业季,0,expanded
b00021359,u_ext_00336,p_ext_000408,skip,-1,2026-03-13 18:41:57,5,晚上,教学区,mobile,开学季,0,expanded
b00000351,u_ext_00459,p_ext_000351,skip,-1,2026-03-13 18:54:57,7,晚上,宿舍区,mobile,开学季,0,expanded
b00023320,u_ext_00431,p_ext_001624,expose,0,2026-03-13 18:56:57,0,晚上,图书馆,mobile,开学季,0,expanded
b00021038,u_ext_00308,p_ext_001989,view,1,2026-03-13 19:17:57,61,晚上,校外,tablet,开学季,1,expanded
b00007625,u_ext_00196,p_ext_001124,dislike,-2,2026-03-13 19:19:57,15,晚上,教学区,mobile,午餐时间,0,expanded
b00008316,dEk5a2duK3JxcStJcVpYUWhtYThqWVdwbGE2TmRtdU9pSDJhcEllUnBkRzdmWUN4ZjVXcWFaS3F6OWlJZkphdGZaT2FiSnBpakxLR2lXSjI=,p_ext_000628,skip,-1,2026-03-13 19:32:57,2,晚上,教学区,mobile,午餐时间,0,expanded
b00004630,dG9DanFaZlJ0bWFMcHJLV2dHZXdqSk9tZ0tpTFpJQ0VtR2VxcElTTno3N0RnSDJ0aGFxVnFIN1Fxc3lWZXM2R2hicUlySXVyaUkrSGlXSjI=,p_ext_000110,skip,-1,2026-03-13 19:34:57,6,晚上,教学区,mobile,开学季,0,expanded
b00008836,u_ext_00359,p_ext_001085,comment,3,2026-03-13 19:49:57,132,晚上,图书馆,mobile,考试周,1,expanded
b00024690,u_ext_00160,p_ext_000518,skip,-1,2026-03-13 19:55:57,8,晚上,教学区,tablet,考试周,0,expanded
b00019730,dzZXQmdJTzZsckNGdDVXcWZtaWtxSk81aUt1RmlZK3dpcUdhanBxbHZiKzBwWDE5bHFqSXJJS1VxdEdZbjdoN2c5dHJzbzJjaEltS2lXSjI=,p_ext_000925,skip,-1,2026-03-13 20:01:57,3,晚上,教学区,tablet,晚间学习,0,expanded
b00018896,c294NW9veTdwNWVUenJIVGlveTBlNVRQWW1pWW0zaWhpbnVhaEl5a25NQzNqNmRxaTdtdnJJdTV1cW1FaXBlVmdzMTNhb21yZkg2WXIySjI=,2101504655,skip,-1,2026-03-13 20:01:57,4,晚上,教学区,pc,午餐时间,0,expanded
b00023388,u_ext_00109,p_ext_000418,skip,-1,2026-03-13 20:06:57,5,晚上,宿舍区,mobile,普通浏览,0,expanded
b00008593,u_ext_00440,p_ext_000925,expose,0,2026-03-13 20:10:57,0,晚上,教学区,tablet,毕业季,0,expanded
b00001497,u_ext_00288,p_ext_000524,skip,-1,2026-03-13 20:14:57,1,晚上,教学区,mobile,开学季,0,expanded
b00029038,u_ext_00349,p_ext_001335,skip,-1,2026-03-13 20:21:57,3,晚上,教学区,tablet,晚间学习,0,expanded
b00029662,u_ext_00377,p_ext_001150,skip,-1,2026-03-13 20:21:57,1,晚上,教学区,mobile,午餐时间,0,expanded
b00015150,u_ext_00426,p_ext_001960,skip,-1,2026-03-13 20:23:57,3,晚上,宿舍区,pc,普通浏览,0,expanded
b00024569,u_ext_00386,p_ext_000921,skip,-1,2026-03-13 20:28:57,4,晚上,图书馆,tablet,晚间学习,0,expanded
b00010020,u_ext_00271,p_ext_001965,skip,-1,2026-03-13 20:29:57,8,晚上,食堂区,tablet,普通浏览,0,expanded
b00003832,u_ext_00311,p_ext_001835,skip,-1,2026-03-13 20:59:57,1,晚上,校外,pc,开学季,0,expanded
b00004411,u_ext_00150,p_ext_000899,skip,-1,2026-03-13 20:59:57,3,晚上,宿舍区,tablet,考试周,0,expanded
b00002909,u_ext_00160,p_ext_000408,dislike,-2,2026-03-13 21:07:57,14,晚上,教学区,pc,开学季,0,expanded
b00013293,dTRDRmFwWFJwNDJVejc3WWdHYk5aNFRRbldpY2lIeVNpV2VJaW9kcHZKYXRhS3VSbGJqVWFaU3BuZEtVYU1xbWs2aVdmb1NKcHFtRGVXSjI=,p_ext_000566,skip,-1,2026-03-13 21:08:57,8,晚上,教学区,mobile,普通浏览,0,expanded
b00013818,u_ext_00119,p_ext_000233,view,1,2026-03-13 21:12:57,104,晚上,宿舍区,mobile,考试周,1,expanded
b00024107,u_ext_00411,p_ext_000464,skip,-1,2026-03-13 21:13:57,4,晚上,食堂区,mobile,普通浏览,0,expanded
b00018008,u_ext_00426,p_ext_000103,skip,-1,2026-03-13 21:31:57,1,晚上,宿舍区,pc,考试周,0,expanded
b00005300,u_ext_00341,p_ext_001150,skip,-1,2026-03-13 21:33:57,3,晚上,教学区,tablet,开学季,0,expanded
b00025750,u_ext_00182,p_ext_001748,view,1,2026-03-13 21:43:57,140,晚上,图书馆,pc,午餐时间,1,expanded
b00020288,u_ext_00403,p_ext_001560,expose,0,2026-03-13 22:10:57,0,晚上,食堂区,pc,考试周,0,expanded
b00010224,u_ext_00157,p_ext_001856,skip,-1,2026-03-13 22:11:57,6,晚上,图书馆,mobile,考试周,0,expanded
b00010859,u_ext_00192,p_ext_000515,comment,3,2026-03-13 22:20:57,108,晚上,校外,pc,午餐时间,1,expanded
b00010299,u_ext_00175,2101598143,skip,-1,2026-03-13 22:28:57,3,晚上,食堂区,tablet,毕业季,0,expanded
b00013629,u_ext_00275,p_ext_000362,skip,-1,2026-03-13 22:31:57,5,晚上,图书馆,mobile,考试周,0,expanded
b00013380,cjdLWGpuK1V5R2VTcWNpdWwzcXduWWVTcG95T2hwNXJpWXQ0Zkl5Tng3aTJmbzF1aExpYWJJUzUxNWFXWjgxcGxiZUloSnVGZjJ1SmlXSjI=,p_ext_000351,collect,4,2026-03-13 22:38:57,100,晚上,教学区,mobile,普通浏览,1,expanded
b00006166,cjJtanNZVzdzNHVBcUxYWWlvckthWWpNaDZxTlpKNkdobWlWcTRtUno1bkNzcCt1aWJmTmUzNlYwOXFVcnRhZWxLaDhqcHAzZUsrWHIySjI=,p_ext_000623,skip,-1,2026-03-13 22:41:57,4,晚上,教学区,mobile,毕业季,0,expanded
b00020528,cjdLWGpuK1V5R2VTcWNpdWwzcXduWWVTcG95T2hwNXJpWXQ0Zkl5Tng3aTJmbzF1aExpYWJJUzUxNWFXWjgxcGxiZUloSnVGZjJ1SmlXSjI=,p_ext_001974,skip,-1,2026-03-13 22:43:57,1,晚上,教学区,tablet,普通浏览,0,expanded
b00023869,u_ext_00338,p_ext_001878,skip,-1,2026-03-13 22:46:57,2,晚上,宿舍区,tablet,考试周,0,expanded
b00005511,cjQycmtJeTN0NGQrejh6Q2xuelNlSCszbm1pRWQ2Si9nbjEzcjRGcHNiYkNqYWVCbGMvTmdINlYxTXlCbzdkbWs2WjhyNWxoZkkyWHIySjI=,p_ext_001448,skip,-1,2026-03-13 22:46:57,7,晚上,教学区,mobile,毕业季,0,expanded
b00012152,u_ext_00462,p_ext_001587,like,2,2026-03-13 22:47:57,112,晚上,图书馆,tablet,晚间学习,1,expanded
b00026614,u_ext_00478,p_ext_001278,skip,-1,2026-03-13 23:00:57,2,深夜,校外,pc,晚间学习,0,expanded
b00002637,czMxb2s1V3ExWWFIemN5bWhLR29wWWVTaktDSllXdDdpcUJqYnBta3RaYXVqMzE4bFphcmZuMlR6OW1XcjdDQWs3cUltWWlJWnJDWHIySjI=,p_ext_000747,skip,-1,2026-03-13 23:19:57,8,深夜,教学区,tablet,午餐时间,0,expanded
b00007001,u_ext_00157,p_ext_001567,skip,-1,2026-03-13 23:37:57,7,深夜,图书馆,pc,普通浏览,0,expanded
b00010000,u_ext_00431,p_ext_001979,skip,-1,2026-03-13 23:38:57,7,深夜,图书馆,mobile,午餐时间,0,expanded
b00005263,u_ext_00453,p_ext_000925,skip,-1,2026-03-13 23:39:57,3,深夜,食堂区,tablet,普通浏览,0,expanded
b00021760,d24rcmJvQzN4R2w4bEpuSmlaK3NncE9TaElHQ1k1cHVpWDJoc1lPUHJiTzdmWnVIakxuTmwzN05uYzJZZkxoOGhaS01yWTJyaktxRGVXSjI=,p_ext_001367,skip,-1,2026-03-13 23:40:57,6,深夜,教学区,pc,毕业季,0,expanded
b00001536,cjJpcWJJblFyNE9UdHJLdWlHYTRqcFBPZEcyY25JQ3BpWHFlYnBlUXJiK3Zhb1dLaEpiUnJwV21wdHFGZTlLR2hhbDRxSnRrZUtHQ2VXSjI=,p_ext_001842,like,2,2026-03-13 23:42:57,31,深夜,教学区,tablet,毕业季,1,expanded
b00007167,u_ext_00265,p_ext_001681,skip,-1,2026-03-13 23:49:57,5,深夜,教学区,tablet,开学季,0,expanded
b00005260,u_ext_00300,p_ext_001341,skip,-1,2026-03-14 00:20:57,6,深夜,图书馆,mobile,晚间学习,0,expanded
b00004753,c0h4NWlJelF0bXAvdHNlVmYyZkdqSlMzZ0lHWXE2S25pWHFXckpwcDE3ZTJpMnlLbGN5YWpJdmJuY0tCbzgxa2dMZWloWTZJcHBHSGlXSjI=,p_ext_000560,dislike,-2,2026-03-14 00:20:57,10,深夜,教学区,mobile,午餐时间,0,expanded
b00002511,u_ext_00166,p_ext_000406,view,1,2026-03-14 00:31:57,134,深夜,图书馆,tablet,普通浏览,1,expanded
b00009316,u_ext_00318,p_ext_000290,expose,0,2026-03-14 00:34:57,0,深夜,食堂区,mobile,普通浏览,0,expanded
b00026657,eFkrRms1UE56YkNDdGRlV2lXaXNuSlBRbFd5YWhZUi9tWTJJZTVxbnNhaTZhcCtBakpXYXBKVzJ2dENIak5acGdyZW1hbzEzZkgyRmlXSjI=,p_ext_001378,skip,-1,2026-03-14 00:39:57,2,深夜,教学区,pc,毕业季,0,expanded
b00001193,u_ext_00175,p_ext_000569,skip,-1,2026-03-14 00:45:57,4,深夜,食堂区,tablet,普通浏览,0,expanded
b00009923,u_ext_00438,p_ext_000891,skip,-1,2026-03-14 00:50:57,6,深夜,教学区,pc,普通浏览,0,expanded
b00011106,ckdsMWFvdlJyMzErdWJhdWlXYXNab0s2b29TUm5YaXRqYUJyc0lSOXRadkNhNXVRZnQzTlpvQ25zdEtOWjdDcmhiVnJrb1ZraUhxQmVXSjI=,2101589825,skip,-1,2026-03-14 00:50:57,6,深夜,教学区,tablet,晚间学习,0,expanded
b00008423,u_ext_00105,p_ext_000130,view,1,2026-03-14 00:50:57,86,深夜,图书馆,tablet,晚间学习,1,expanded
b00014115,dzZXQmdJTzZsckNGdDVXcWZtaWtxSk81aUt1RmlZK3dpcUdhanBxbHZiKzBwWDE5bHFqSXJJS1VxdEdZbjdoN2c5dHJzbzJjaEltS2lXSjI=,p_ext_000419,view,1,2026-03-14 01:00:57,101,深夜,教学区,mobile,毕业季,1,expanded
b00004431,u_ext_00114,p_ext_001730,view,1,2026-03-14 01:25:57,111,深夜,宿舍区,mobile,毕业季,1,expanded
b00025880,u_ext_00246,p_ext_000703,view,1,2026-03-14 01:36:57,21,深夜,食堂区,pc,考试周,1,expanded
b00012195,u_ext_00102,p_ext_001805,skip,-1,2026-03-14 02:03:57,8,深夜,宿舍区,mobile,考试周,0,expanded
b00021140,dG1tSmZJZXJ1NEdEM01pMmpZcTBhcFMybm9pSW01MXRsWHlJcDRwK3FiMjRqNFJyaHBXbWFaU3F2czZHakxPdGc4OWpzb3FjZTJtSmlXSjI=,p_ext_000609,skip,-1,2026-03-14 02:06:57,6,深夜,教学区,mobile,开学季,0,expanded
b00013560,u_ext_00269,p_ext_001539,skip,-1,2026-03-14 02:19:57,8,深夜,宿舍区,mobile,毕业季,0,expanded
b00013863,u_ext_00239,p_ext_001887,skip,-1,2026-03-14 02:19:57,2,深夜,图书馆,tablet,考试周,0,expanded
b00023465,d21xQmg0aVRrbytHcXFxNm1JbkdwMzY2b2JDY25KbXdpNHllZzVtT201aXZhNStsbHMydXFJV25sSkdZb3Bkb2xaS0hycGlFYjRlSWlXSjI=,p_ext_000491,skip,-1,2026-03-14 02:21:57,3,深夜,教学区,pc,开学季,0,expanded
b00014658,u_ext_00471,p_ext_001173,skip,-1,2026-03-14 02:38:57,3,深夜,校外,mobile,开学季,0,expanded
b00003548,dDMxb2E0ZmMxYU9XcWR5MGxJMjhwSDdRZElhTXFxcVpnbnlJaW9lbno3RzFmb21uZmQzTmlZUFF1ZGlJb05Hc2lwS2FpSU5qbldxWHIySjI=,p_ext_000699,view,1,2026-03-14 02:42:57,31,深夜,教学区,mobile,开学季,1,expanded
b00025326,cm82QnJvemRxbW1Va3JuYmpJdXNycFBRaUsrUWlZQjhsWHBqYXBoOXZiQzNmNDJIaHFxdmFZZlB5NVNHamNtdWhxWjBob2llaEpHWHIySjI=,p_ext_000546,skip,-1,2026-03-14 02:56:57,6,深夜,教学区,mobile,晚间学习,0,expanded
b00005382,c294NW9veTdwNWVUenJIVGlveTBlNVRQWW1pWW0zaWhpbnVhaEl5a25NQzNqNmRxaTdtdnJJdTV1cW1FaXBlVmdzMTNhb21yZkg2WXIySjI=,p_ext_000795,view,1,2026-03-14 03:20:57,51,深夜,教学区,tablet,午餐时间,1,expanded
b00020882,u_ext_00276,p_ext_000311,skip,-1,2026-03-14 03:27:57,1,深夜,教学区,tablet,开学季,0,expanded
b00012545,u_ext_00210,p_ext_000104,skip,-1,2026-03-14 03:31:57,5,深夜,食堂区,mobile,午餐时间,0,expanded
b00029341,u_ext_00402,p_ext_000194,expose,0,2026-03-14 03:47:57,0,深夜,宿舍区,mobile,普通浏览,0,expanded
b00029326,c3BDRWE1YmRzNmFXdDVqWmlxUE9nWWpQZUg2RmVKNktsNHQ4azRlUXg5YXpmYUtyaEttcmZaT1NxcGVFcjdSOGc3YWFnSTJjYjJtWHIySjI=,p_ext_001434,skip,-1,2026-03-14 04:01:57,2,深夜,教学区,mobile,毕业季,0,expanded
b00007283,u_ext_00184,p_ext_000184,skip,-1,2026-03-14 04:03:57,4,深夜,教学区,mobile,晚间学习,0,expanded
b00027958,u_ext_00113,p_ext_001202,skip,-1,2026-03-14 04:14:57,5,深夜,教学区,pc,午餐时间,0,expanded
b00024896,cmJLYnM0UE96WCtWM0xxMGxLSFNmWWZOb251RW5YaU5ocU9Fb1ltQngrRERvNXQvaGFxM2VJUzR1dEtYaXBKb2ZKS2FxSVNGZklTS2lXSjI=,p_ext_000518,view,1,2026-03-14 04:31:57,39,深夜,教学区,tablet,开学季,1,expanded
b00009742,u_ext_00207,p_ext_000519,view,1,2026-03-14 04:46:57,119,深夜,教学区,mobile,考试周,1,expanded
b00012159,u_ext_00305,p_ext_001330,skip,-1,2026-03-14 04:49:57,1,深夜,宿舍区,pc,普通浏览,0,expanded
b00001154,u_ext_00441,2091185831,skip,-1,2026-03-14 04:59:57,8,深夜,食堂区,mobile,考试周,0,expanded
b00017861,u_ext_00482,p_ext_000423,skip,-1,2026-03-14 05:06:57,5,早上,食堂区,pc,考试周,0,expanded
b00001217,cjVCNGE0ek5wNjZGenE3VGpXZTNaSC9PYzZxRmVJaXRpbnBucm9scXp0MjFnSUdobHJpbnNJV3AzS3lCb2M2bmc3aDByWTEzZjJxV3IySjI=,2101110140,view,1,2026-03-14 05:07:57,17,早上,教学区,pc,毕业季,1,expanded
b00027981,u_ext_00231,p_ext_001653,view,1,2026-03-14 05:12:57,122,早上,宿舍区,pc,开学季,1,expanded
b00026108,u_ext_00117,p_ext_001084,view,1,2026-03-14 05:56:57,125,早上,教学区,tablet,午餐时间,1,expanded
b00029155,u_ext_00475,p_ext_000293,view,1,2026-03-14 06:31:57,140,早上,宿舍区,tablet,毕业季,1,expanded
b00018942,u_ext_00371,p_ext_001597,skip,-1,2026-03-14 06:39:57,1,早上,宿舍区,mobile,毕业季,0,expanded
b00009884,u_ext_00187,p_ext_000408,skip,-1,2026-03-14 06:42:57,4,早上,宿舍区,pc,考试周,0,expanded
b00004972,u_ext_00475,p_ext_001385,skip,-1,2026-03-14 06:51:57,4,早上,宿舍区,pc,考试周,0,expanded
b00006076,u_ext_00298,p_ext_001031,skip,-1,2026-03-14 06:58:57,3,早上,图书馆,mobile,毕业季,0,expanded
b00010015,u_ext_00173,p_ext_000870,skip,-1,2026-03-14 07:05:57,1,早上,宿舍区,mobile,考试周,0,expanded
b00028732,u_ext_00193,p_ext_001362,view,1,2026-03-14 07:18:57,31,早上,校外,pc,午餐时间,1,expanded
b00010657,u_ext_00249,p_ext_000550,skip,-1,2026-03-14 07:37:57,1,早上,教学区,tablet,晚间学习,0,expanded
b00002199,u_ext_00275,p_ext_000544,collect,4,2026-03-14 07:44:57,112,早上,图书馆,tablet,晚间学习,1,expanded
b00028218,u_ext_00396,p_ext_000399,skip,-1,2026-03-14 07:44:57,4,早上,宿舍区,mobile,开学季,0,expanded
b00025430,u_ext_00380,p_ext_001310,like,2,2026-03-14 07:52:57,27,早上,宿舍区,pc,考试周,1,expanded
b00004911,u_ext_00170,p_ext_000925,comment,3,2026-03-14 07:53:57,63,早上,食堂区,mobile,毕业季,1,expanded
b00000462,u_ext_00384,p_ext_001831,skip,-1,2026-03-14 08:01:57,2,早上,校外,mobile,午餐时间,0,expanded
b00008500,u_ext_00251,p_ext_001073,skip,-1,2026-03-14 08:12:57,6,早上,校外,pc,午餐时间,0,expanded
b00018452,u_ext_00305,p_ext_001073,expose,0,2026-03-14 08:21:57,0,早上,宿舍区,mobile,开学季,0,expanded
b00007440,u_ext_00105,p_ext_001736,skip,-1,2026-03-14 08:26:57,6,早上,图书馆,tablet,午餐时间,0,expanded
b00009756,u_ext_00414,p_ext_000408,like,2,2026-03-14 08:31:57,33,早上,食堂区,pc,开学季,1,expanded
b00028286,u_ext_00284,2101110140,skip,-1,2026-03-14 08:43:57,4,早上,校外,mobile,考试周,0,expanded
b00010757,u_ext_00256,p_ext_001763,comment,3,2026-03-14 08:48:57,202,早上,图书馆,mobile,开学季,1,expanded
b00029181,u_ext_00472,p_ext_001701,skip,-1,2026-03-14 08:52:57,6,早上,食堂区,pc,晚间学习,0,expanded
b00027975,u_ext_00131,2101580742,dislike,-2,2026-03-14 08:57:57,9,早上,图书馆,mobile,考试周,0,expanded
b00004314,u_ext_00264,p_ext_001339,skip,-1,2026-03-14 09:16:57,8,早上,食堂区,mobile,普通浏览,0,expanded
b00004963,u_ext_00324,p_ext_000872,skip,-1,2026-03-14 09:23:57,1,早上,宿舍区,tablet,普通浏览,0,expanded
b00000250,u_ext_00203,p_ext_001562,skip,-1,2026-03-14 09:25:57,3,早上,校外,tablet,开学季,0,expanded
b00008550,u_ext_00338,p_ext_000194,skip,-1,2026-03-14 09:32:57,6,早上,宿舍区,tablet,午餐时间,0,expanded
b00020482,u_ext_00182,p_ext_000127,skip,-1,2026-03-14 09:38:57,4,早上,图书馆,pc,毕业季,0,expanded
b00003893,dG42TnEzL091NHVTMEw3T2w2RzRaNVducHFtRlluOXJnNHg0aTRoOXk5M0RwbldEaEpXNmFKVzV0cldIWjlxS2lNNmVvSVdybXFxQmVXSjI=,p_ext_000945,skip,-1,2026-03-14 09:48:57,2,早上,教学区,pc,晚间学习,0,expanded
b00024987,u_ext_00405,p_ext_001150,skip,-1,2026-03-14 09:50:57,7,早上,食堂区,pc,晚间学习,0,expanded
b00008656,u_ext_00383,p_ext_001030,skip,-1,2026-03-14 09:54:57,1,早上,食堂区,tablet,晚间学习,0,expanded
b00019922,u_ext_00315,p_ext_001432,skip,-1,2026-03-14 09:57:57,7,早上,食堂区,tablet,晚间学习,0,expanded
b00012607,u_ext_00153,p_ext_000745,skip,-1,2026-03-14 10:19:57,4,早上,图书馆,pc,考试周,0,expanded
b00015786,u_ext_00499,p_ext_001093,skip,-1,2026-03-14 10:27:57,6,早上,宿舍区,tablet,毕业季,0,expanded
b00007700,u_ext_00462,p_ext_000391,view,1,2026-03-14 10:34:57,31,早上,图书馆,mobile,午餐时间,1,expanded
b00012639,dFpDSWJaTzVwMzE4M016U2g0MmpaWlNUZTIyRlk0ZHRqWXVFb1krbnFONjRmSit5aTlDVnJvdVMzSmVVaTZldWk2aU1wbzE0a0lDQmVXSjI=,p_ext_001677,like,2,2026-03-14 10:35:57,121,早上,教学区,pc,普通浏览,1,expanded
b00010692,u_ext_00172,p_ext_000413,skip,-1,2026-03-14 10:44:57,3,早上,教学区,pc,午餐时间,0,expanded
b00009809,u_ext_00181,p_ext_000201,skip,-1,2026-03-14 11:15:57,2,中午,教学区,mobile,考试周,0,expanded
b00012161,dzQ5OWFZU1Rsb0NBdU5DMGlxR3dpSVMzYXJHR2VZZHBsNHVoYllWK3RjNnprSDJ4aWMzSWE1S21ycmlHaTd1bWZKS0FqNFoyb29lSWlXSjI=,p_ext_001124,skip,-1,2026-03-14 11:32:57,8,中午,教学区,mobile,午餐时间,0,expanded
b00020635,dXFLSmlwYW5zNnlVa3FxM2xtVzRycGE0ZDIyT2VZeG9sMmlBb1psOG05N0RrSWh1Z2Flam9aV1UwTmlVcjZPdGk2aWhzSnQ1Z0hxRmlXSjI=,p_ext_001202,view,1,2026-03-14 11:47:57,103,中午,教学区,mobile,午餐时间,1,expanded
b00007290,u_ext_00473,p_ext_001491,skip,-1,2026-03-14 11:52:57,6,中午,食堂区,mobile,毕业季,0,expanded
b00016024,u_ext_00169,2101612909,skip,-1,2026-03-14 12:04:57,4,中午,宿舍区,pc,考试周,0,expanded
b00004437,u_ext_00244,2101556932,skip,-1,2026-03-14 12:05:57,4,中午,食堂区,tablet,开学季,0,expanded
b00020883,u_ext_00117,p_ext_000408,skip,-1,2026-03-14 12:07:57,3,中午,教学区,tablet,普通浏览,0,expanded
b00002381,u_ext_00341,p_ext_000422,skip,-1,2026-03-14 12:12:57,1,中午,教学区,pc,普通浏览,0,expanded
b00017401,u_ext_00259,p_ext_000779,skip,-1,2026-03-14 12:12:57,2,中午,食堂区,tablet,午餐时间,0,expanded
b00014558,u_ext_00263,p_ext_000205,skip,-1,2026-03-14 12:18:57,4,中午,校外,mobile,考试周,0,expanded
b00025651,dFkybnBuL2RzNm1XdDY2eGpJdk9nb2FTZUlpY25wMnZoNjVyckkyUHJiaTRmSnVqbHF2RWFvQzNyckdIaXJPc2dzMTRoSVdIZDY2SmlXSjI=,p_ext_000778,skip,-1,2026-03-14 12:29:57,7,中午,教学区,pc,午餐时间,0,expanded
b00001073,u_ext_00152,p_ext_000372,view,1,2026-03-14 12:35:57,55,中午,教学区,mobile,考试周,1,expanded
b00012549,u_ext_00147,2101514503,skip,-1,2026-03-14 12:42:57,7,中午,校外,tablet,晚间学习,0,expanded
b00014617,u_ext_00297,p_ext_001082,collect,4,2026-03-14 12:54:57,164,中午,图书馆,mobile,开学季,1,expanded
b00008743,u_ext_00132,p_ext_000552,dislike,-2,2026-03-14 12:54:57,7,中午,宿舍区,mobile,开学季,0,expanded
b00022144,u_ext_00119,p_ext_000351,skip,-1,2026-03-14 12:56:57,6,中午,宿舍区,pc,开学季,0,expanded
b00025650,u_ext_00150,p_ext_000224,skip,-1,2026-03-14 12:58:57,8,中午,宿舍区,tablet,普通浏览,0,expanded
b00006772,u_ext_00170,p_ext_001931,view,1,2026-03-14 13:03:57,71,中午,食堂区,pc,考试周,1,expanded
b00001811,czQrTmdYK3FyNFdVcDh6S2xvcXdoNVRNZUdpUmQ1MXFsbWVIc1lPbHZidTFhNStSbHFtbmk0dTFuWldYb05LRmZOeUlpWnA1ZkllVnIySjI=,p_ext_001053,like,2,2026-03-14 13:07:57,74,中午,教学区,pc,开学季,1,expanded
b00023069,u_ext_00460,p_ext_001591,expose,0,2026-03-14 13:10:57,0,中午,教学区,pc,晚间学习,0,expanded
b00009542,u_ext_00295,p_ext_000596,like,2,2026-03-14 13:11:57,149,中午,图书馆,pc,午餐时间,1,expanded
b00023864,u_ext_00363,p_ext_000328,skip,-1,2026-03-14 13:13:57,4,中午,宿舍区,pc,普通浏览,0,expanded
b00024191,u_ext_00376,p_ext_001339,skip,-1,2026-03-14 13:14:57,8,中午,宿舍区,mobile,开学季,0,expanded
b00022245,u_ext_00225,2101584314,skip,-1,2026-03-14 13:20:57,3,中午,教学区,mobile,毕业季,0,expanded
